Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
22/07/2025;;;;;9.66059379217274;2223;21475.5;21/07/2025;9.74
21/07/2025;9.74;9.74;9.74;9.74;9.735709342560552;3757;36577.06;18/07/2025;9.82
18/07/2025;9.82;9.82;9.82;9.82;9.80420487804878;1025;10049.31;17/07/2025;9.82
17/07/2025;9.83;9.82;9.83;9.82;9.78995881006865;4370;42782.12;16/07/2025;9.83
16/07/2025;9.65;9.83;9.83;9.65;9.69908260233918;5472;53073.38;14/07/2025;9.65
15/07/2025;;;;;9.736393188854489;3230;31448.55;14/07/2025;9.65
14/07/2025;9.65;9.65;9.65;9.65;9.66134994807892;8667;83734.92;11/07/2025;9.65
11/07/2025;9.65;9.65;9.65;9.65;9.692101694915253;3245;31450.87;10/07/2025;9.84
10/07/2025;9.7;9.84;9.84;9.68;9.698763108362463;11157;108209.1;09/07/2025;9.72
09/07/2025;9.7;9.72;9.72;9.7;9.714752776509965;6573;63855.07;08/07/2025;9.7
08/07/2025;9.7;9.7;9.7;9.7;9.7001120839149;520146;5045474.5;07/07/2025;9.7
07/07/2025;9.6;9.7;9.7;9.6;9.692775263204265;181608;1760285.53;04/07/2025;9.69
04/07/2025;9.65;9.69;9.69;9.65;9.682562403357633;4527;43832.96;03/07/2025;9.7
03/07/2025;9.56;9.7;9.7;9.56;9.640427413411938;5428;52328.24;02/07/2025;9.55
02/07/2025;9.62;9.55;9.62;9.55;9.57978635245371;7723;73984.69;01/07/2025;9.6
01/07/2025;9.6;9.6;9.6;9.6;9.609312273774268;3039;29202.7;30/06/2025;9.55
30/06/2025;9.57;9.55;9.57;9.55;9.561045057500158;15913;152144.91;27/06/2025;9.55
27/06/2025;9.58;9.55;9.58;9.55;9.5782412029709;32852;314664.38;26/06/2025;9.7
26/06/2025;9.7;9.7;9.7;9.7;9.701852098069457;75212;729695.7;25/06/2025;9.71
25/06/2025;9.55;9.71;9.71;9.55;9.556212583736114;47172;450785.66;24/06/2025;9.53
24/06/2025;9.5;9.53;9.53;9.5;9.543782747188455;15383;146812.01;23/06/2025;9.69
23/06/2025;9.8;9.69;9.8;9.5;9.599753285681347;17348;166536.52;20/06/2025;9.7
20/06/2025;9.57;9.7;9.7;9.57;9.650350774885577;56589;546103.7;19/06/2025;9.56
19/06/2025;9.7;9.56;9.7;9.56;9.627229152987525;12184;117298.16;18/06/2025;9.7
18/06/2025;9.35;9.7;9.9;9.35;9.552330962705984;28825;275345.94;17/06/2025;9.35
17/06/2025;9.1;9.35;9.4;9.1;9.226864208255307;140443;1295848.49;16/06/2025;9
16/06/2025;9;9;9;9;9.003271845808205;8457;76140.67;13/06/2025;9
13/06/2025;9;9;9;8.99;8.996319565978299;5714;51404.97;12/06/2025;8.98
12/06/2025;8.98;8.98;8.98;8.98;8.975340073529411;3264;29295.51;11/06/2025;8.91
11/06/2025;8.86;8.91;8.91;8.83;8.847007157194703;49321;436343.24;10/06/2025;8.95
10/06/2025;8.7;8.95;8.95;8.7;8.813653158923875;14831;130715.29;09/06/2025;8.66
09/06/2025;8.7;8.66;8.7;8.66;8.661462603140803;105196;911151.22;06/06/2025;8.7
06/06/2025;8.66;8.7;8.7;8.66;8.669576864535768;9855;85438.68;05/06/2025;8.65
05/06/2025;8.7;8.65;8.7;8.65;8.674238845144357;3048;26439.08;04/06/2025;8.65
04/06/2025;8.63;8.65;8.65;8.62;8.64791103789127;6070;52492.82;03/06/2025;8.62
03/06/2025;8.63;8.62;8.63;8.61;8.617249491525424;29500;254208.86;02/06/2025;8.65
02/06/2025;8.61;8.65;8.65;8.55;8.617948317353122;158738;1367995.88;30/05/2025;8.62
30/05/2025;8.62;8.62;8.62;8.62;8.612812903800739;22443;193297.36;29/05/2025;8.6
29/05/2025;8.6;8.6;8.65;8.6;8.613249097472925;4986;42945.66;28/05/2025;8.6
28/05/2025;8.6;8.6;8.6;8.6;8.595682704811443;7690;66100.8;27/05/2025;8.6
